,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
168,3,Manchester United,22,"MF,FW",0.93,1,0.38,"2,140",0.13,22,0.13,,3,0.13,82,,25,6,wal WAL,0,0.38,0,0,26,Ryan Giggs
169,6,Sheffield Wednesday,19,FW,0.80,1,0.42,"2,129",0.21,24,0.13,,3,0.25,85,,24,5,it ITA,2,0.47,0,1,25,Benito Carbone
170,1,Tottenham Hotspur,6,DF,0.26,3,0.04,"2,113",0.00,34,0.04,,1,0.04,81,,23,1,eng ENG,2,0.09,0,1,26,Clive Wilson
171,9,Chelsea,28,FW,1.19,5,0.51,"2,110",0.34,32,0.21,,5,0.38,75,,23,4,it ITA,1,0.55,0,1,28,Gianluca Vialli
172,1,Coventry City,12,MF,0.51,1,0.17,"2,109",0.04,27,0.00,,0,0.04,88,,23,3,eng ENG,0,0.17,0,0,24,John Salako
173,1,Southampton,9,DF,0.39,1,0.21,"2,102",0.04,25,0.51,,12,0.04,84,,24,4,nl NED,0,0.21,0,0,25,Ulrich van Gobbel
174,2,Leicester City,8,MF,0.34,9,0.13,"2,090",0.00,30,0.00,,0,0.09,67,,22,3,eng ENG,4,0.22,0,2,31,Garry Parker
175,0,Liverpool,6,"DF,MF",0.26,4,0.09,"2,077",0.00,22,0.09,,2,0.00,80,,22,2,sco SCO,0,0.09,0,0,26,Dominic Matteo
176,0,Wimbledon,4,DF,0.17,5,0.00,"2,075",0.00,26,0.17,,4,0.00,77,,22,0,eng ENG,0,0.00,0,0,27,Dean Blackwell
177,0,Aston Villa,0,GK,0.00,0,0.00,"2,070",0.00,22,0.00,,0,0.00,90,,23,0,eng ENG,0,0.00,0,0,23,Michael Oakes
178,0,Derby County,5,DF,0.22,1,0.13,"2,059",0.00,36,0.09,,2,0.00,86,,23,3,ie IRL,0,0.13,0,0,24,Paul McGrath
179,1,Blackburn Rovers,4,MF,0.18,2,0.09,"2,036",0.04,27,0.57,,13,0.04,81,,23,1,sco SCO,0,0.09,0,0,25,Billy McKinlay
180,11,Blackburn Rovers,35,"DF,FW",1.55,1,0.53,"2,032",0.40,23,0.18,,4,0.49,81,,24,3,eng ENG,3,0.62,0,2,25,Chris Sutton
181,0,Southampton,4,DF,0.18,3,0.05,"1,994",0.00,24,0.05,,1,0.00,74,,24,1,eng ENG,0,0.05,0,0,27,Simon Charlton
182,5,Middlesbrough,29,FW,1.31,3,0.41,"1,992",0.23,23,0.05,,1,0.23,80,,22,4,dk DEN,0,0.41,0,0,25,Mikkel Beck
183,3,Southampton,11,MF,0.50,5,0.27,"1,990",0.14,18,0.00,,0,0.14,71,,23,3,eng ENG,0,0.27,0,0,28,Matt Oakley
184,0,Southampton,4,DF,0.18,5,0.09,"1,984",0.00,23,0.18,,4,0.00,76,,21,2,wal WAL,0,0.09,0,0,26,Alan Neilson
185,0,Arsenal,0,GK,0.00,0,0.00,"1,980",0.00,32,0.00,,0,0.00,90,,22,0,eng ENG,0,0.00,0,0,22,David Seaman
186,0,Newcastle United,0,GK,0.00,0,0.00,"1,980",0.00,28,0.00,,0,0.00,90,,22,0,cz CZE,0,0.00,0,0,22,Pavel Srníček
187,1,Leicester City,6,DF,0.27,4,0.09,"1,977",0.05,25,0.14,,3,0.05,76,,22,1,eng ENG,0,0.09,0,0,26,Julian Watts
188,2,Leicester City,5,DF,0.23,0,0.09,"1,976",0.09,31,0.23,,5,0.09,90,,22,0,eng ENG,0,0.09,0,0,22,Steve Walsh
189,8,Chelsea,28,FW,1.28,1,0.87,"1,967",0.37,30,0.00,,0,0.37,86,,22,11,it ITA,0,0.87,0,0,23,Gianfranco Zola
190,5,Manchester United,13,"DF,MF",0.60,2,0.32,"1,940",0.23,21,0.23,,5,0.23,75,,24,2,eng ENG,0,0.32,0,0,26,Nicky Butt
191,5,Newcastle United,18,"MF,FW",0.84,3,0.33,"1,938",0.14,35,0.19,,4,0.23,78,,22,4,eng ENG,3,0.42,0,2,25,Peter Beardsley
192,5,Coventry City,13,"MF,FW",0.60,4,0.33,"1,936",0.23,20,0.14,,3,0.23,77,,21,2,eng ENG,0,0.33,0,0,25,Darren Huckerby
193,0,Tottenham Hotspur,5,DF,0.23,3,0.00,"1,935",0.00,26,0.47,,10,0.00,81,,21,0,eng ENG,0,0.00,0,0,24,Justin Edinburgh
194,0,Leicester City,6,MF,0.28,5,0.05,"1,933",0.00,25,0.14,,3,0.00,77,,20,1,eng ENG,0,0.05,0,0,25,Scott Taylor
195,1,Southampton,5,DF,0.23,0,0.05,"1,915",0.05,25,0.14,,2,0.05,83,,23,0,eng ENG,0,0.05,1,0,23,Jason Dodd
196,0,West Ham United,9,DF,0.42,4,0.00,"1,906",0.00,31,0.14,,3,0.00,73,,22,0,eng ENG,0,0.00,0,0,26,Tim Breacker
197,0,Chelsea,0,GK,0.00,1,0.00,"1,890",0.00,31,0.00,,0,0.00,90,,20,0,no NOR,0,0.00,0,0,21,Frode Grodås
198,6,Tottenham Hotspur,23,MF,1.10,1,0.38,"1,890",0.29,25,0.29,,6,0.29,65,,28,2,dk DEN,0,0.38,0,0,29,Allan Nielsen
199,4,Chelsea,10,DF,0.48,1,0.24,"1,876",0.19,24,0.34,,7,0.19,75,,24,1,eng ENG,0,0.24,0,0,25,Scott Minto
200,1,Derby County,10,DF,0.48,0,0.19,"1,874",0.05,28,0.43,,9,0.05,89,,21,3,hr CRO,0,0.19,0,0,21,Igor Štimac
201,1,Liverpool,7,DF,0.34,0,0.15,"1,860",0.05,25,0.24,,5,0.05,85,,22,2,ie IRL,0,0.15,0,0,22,Phil Babb
202,0,Leeds United,4,DF,0.20,0,0.05,"1,800",0.00,30,0.15,,3,0.00,90,,20,1,no NOR,0,0.05,0,0,20,Gunnar Halle
203,1,Tottenham Hotspur,13,MF,0.65,6,0.20,"1,796",0.05,28,0.05,,1,0.05,72,,19,3,ms MSR,0,0.20,0,0,25,Ruel Fox
204,8,Leicester City,21,"DF,FW",1.06,8,0.40,"1,788",0.40,30,0.10,,2,0.40,64,,20,0,eng ENG,0,0.40,0,0,28,Ian Marshall
205,3,Liverpool,12,MF,0.60,5,,"1,787",,23,,,,0.15,78,,18,3,eng ENG,,0.30,,,23,Jamie Redknapp
206,0,Nottingham Forest,5,MF,0.25,6,0.10,"1,781",0.00,25,0.30,,6,0.00,74,,18,2,sco SCO,0,0.10,0,0,24,Scot Gemmill
207,2,Manchester United,10,MF,0.52,0,0.16,"1,739",0.10,24,0.31,,5,0.10,83,,21,1,ie IRL,0,0.16,1,0,21,Roy Keane
208,0,West Ham United,10,FW,0.52,5,0.16,"1,731",0.00,31,0.10,,2,0.00,75,,18,3,nir NIR,0,0.16,0,0,23,Iain Dowie
209,4,Sunderland,19,"FW,MF",0.99,4,0.21,"1,727",0.16,31,0.31,,4,0.21,72,,20,1,eng ENG,2,0.26,2,1,24,Paul Stewart
210,1,Newcastle United,14,"MF,FW",0.73,4,0.26,"1,723",0.05,29,0.21,,4,0.05,72,,20,4,fr FRA,0,0.26,0,0,24,David Ginola
211,0,Coventry City,10,MF,0.52,8,0.05,"1,719",0.00,25,0.00,,0,0.00,64,,19,1,sco SCO,0,0.05,0,0,27,Eoin Jess
212,2,Blackburn Rovers,7,MF,0.37,6,0.16,"1,719",0.10,26,0.31,,6,0.10,75,,17,1,no NOR,0,0.16,0,0,23,Lars Bohinen
213,0,Southampton,0,GK,0.00,0,0.00,"1,710",0.00,24,0.00,,0,0.00,90,,19,0,nir NIR,0,0.00,0,0,19,Maik Taylor
214,0,Middlesbrough,6,DF,0.32,1,0.11,"1,705",0.00,27,0.37,,7,0.00,81,,20,2,sco SCO,0,0.11,0,0,21,Derek Whyte
215,0,Wimbledon,7,DF,0.37,4,0.05,"1,705",0.00,25,0.11,,2,0.00,74,,19,1,sco SCO,0,0.05,0,0,23,Brian McAllister
216,1,Coventry City,7,DF,0.37,0,0.05,"1,695",0.05,27,0.37,,6,0.05,85,,20,0,ie IRL,0,0.05,1,0,20,Liam Daish
217,2,Everton,11,DF,0.58,4,0.11,"1,693",0.11,28,0.32,,6,0.11,74,,19,0,eng ENG,0,0.11,0,0,23,Craig Short
218,4,Everton,15,"DF,MF",0.81,0,0.27,"1,658",0.16,29,0.00,,0,0.22,83,,20,2,"ru RUS,su URS",1,0.33,0,1,20,Andrei Kanchelskis
219,4,Middlesbrough,18,"MF,FW",0.99,3,0.44,"1,640",0.16,26,0.22,,3,0.22,75,,19,5,eng ENG,2,0.49,1,1,22,Craig Hignett
220,6,Sheffield Wednesday,18,FW,0.99,5,0.50,"1,631",0.33,28,0.22,,3,0.33,65,,20,3,eng ENG,0,0.50,1,0,25,David Hirst
221,2,West Ham United,16,"MF,FW",0.89,8,0.39,"1,627",0.11,22,0.39,,7,0.11,71,,15,5,pt POR,0,0.39,0,0,23,Hugo Porfírio
222,1,Sheffield Wednesday,10,"FW,MF",0.56,18,0.17,"1,596",0.06,27,0.39,,7,0.06,48,,15,2,nl NED,0,0.17,0,0,33,Regi Blinker
223,2,Arsenal,9,MF,0.51,13,0.34,"1,596",0.11,23,0.11,,2,0.11,53,,17,4,eng ENG,0,0.34,0,0,30,Ray Parlour
224,1,Everton,6,DF,0.34,0,0.46,"1,580",0.06,27,0.11,,2,0.06,88,,18,7,eng ENG,0,0.46,0,0,18,Andy Hinchcliffe
225,0,Sheffield Wednesday,3,DF,0.17,4,0.00,"1,560",0.00,34,0.00,,0,0.00,68,,19,0,sco SCO,0,0.00,0,0,23,Steve Nicol
226,1,Chelsea,5,DF,0.29,3,0.12,"1,553",0.06,24,0.41,,7,0.06,78,,17,1,jm JAM,0,0.12,0,0,20,Frank Sinclair
227,0,Derby County,3,MF,0.18,9,0.00,"1,526",0.00,22,0.18,,3,0.00,64,,15,0,ie IRL,0,0.00,0,0,24,Lee Carsley
228,0,West Ham United,2,DF,0.12,3,0.00,"1,500",0.00,29,0.12,,2,0.00,75,,17,0,us USA,0,0.00,0,0,20,Steve Potts
229,1,Middlesbrough,9,MF,0.54,9,0.18,"1,499",0.06,20,0.24,,4,0.06,63,,15,2,eng ENG,0,0.18,0,0,24,Phil Stamp
230,0,Coventry City,3,DF,0.18,1,0.00,"1,488",0.00,27,0.30,,5,0.00,83,,17,0,eng ENG,0,0.00,0,0,18,David Burrows
231,0,Nottingham Forest,7,MF,0.43,8,0.12,"1,480",0.00,23,0.06,,1,0.00,62,,16,2,eng ENG,0,0.12,0,0,24,Chris Allen
232,0,Middlesbrough,5,DF,0.30,1,0.06,"1,479",0.00,32,0.18,,3,0.00,82,,17,1,eng ENG,0,0.06,0,0,18,Nigel Pearson
233,4,Newcastle United,22,FW,1.34,7,0.73,"1,477",0.24,26,0.30,,5,0.24,62,,17,8,co COL,0,0.73,0,0,24,Faustino Asprilla
234,0,Newcastle United,0,GK,0.00,0,0.00,"1,440",0.00,27,0.00,,0,0.00,90,,16,0,tt TRI,0,0.00,0,0,16,Shaka Hislop
235,4,Leicester City,13,DF,0.81,0,0.37,"1,440",0.25,27,0.25,,4,0.25,90,,16,2,sco SCO,0,0.37,0,0,16,Matt Elliott
236,0,Aston Villa,11,MF,0.69,5,0.06,"1,435",0.00,24,0.31,,5,0.00,65,,17,1,rs SRB,0,0.06,0,0,22,Saša Ćurčić
237,3,Leeds United,12,FW,0.75,5,0.31,"1,432",0.19,26,0.38,,6,0.19,65,,17,2,eng ENG,0,0.31,0,0,22,Rod Wallace
238,6,Tottenham Hotspur,18,FW,1.13,0,0.50,"1,431",0.38,19,0.06,,1,0.38,89,,16,2,no NOR,0,0.50,0,0,16,Steffen Iversen
239,1,Chelsea,6,DF,0.38,3,0.19,"1,412",0.06,22,0.13,,2,0.06,78,,15,2,eng ENG,0,0.19,0,0,18,Andy Myers
240,3,Manchester United,15,MF,0.96,8,0.32,"1,408",0.19,21,0.45,,7,0.19,59,,16,2,eng ENG,0,0.32,0,0,24,Paul Scholes
241,6,Nottingham Forest,19,FW,1.22,1,0.38,"1,403",0.38,26,0.19,,3,0.38,83,,16,0,eng ENG,0,0.38,0,0,17,Kevin Campbell
242,2,Sheffield Wednesday,10,MF,0.64,4,0.13,"1,402",0.13,25,0.32,,5,0.13,74,,15,0,eng ENG,0,0.13,0,0,19,Graham Hyde
243,0,Everton,2,DF,0.13,0,0.00,"1,387",0.00,29,0.06,,1,0.00,69,,20,0,ie IRL,0,0.00,0,0,20,Terry Phelan
244,0,Leeds United,4,DF,0.26,3,0.00,"1,386",0.00,30,0.32,,5,0.00,77,,15,0,eng ENG,0,0.00,0,0,18,Tony Dorigo
245,6,Tottenham Hotspur,19,MF,1.23,1,0.58,"1,385",0.39,30,0.32,,5,0.39,42,,32,3,eng ENG,0,0.58,0,0,33,Andy Sinton
246,0,Leicester City,3,DF,0.20,3,0.00,"1,372",0.00,28,0.13,,2,0.00,81,,14,0,eng ENG,0,0.00,0,0,17,Mike Whitlow
247,0,Manchester United,3,"MF,DF",0.20,3,0.00,"1,368",0.00,19,0.20,,3,0.00,76,,15,0,eng ENG,0,0.00,0,0,18,Phil Neville
248,1,Nottingham Forest,8,"MF,DF",0.53,0,0.13,"1,357",0.07,22,0.07,,1,0.07,85,,16,1,eng ENG,0,0.13,0,0,16,Chris Bart-Williams
249,0,Arsenal,0,GK,0.00,0,0.00,"1,350",0.00,35,0.00,,0,0.00,90,,15,0,eng ENG,0,0.00,0,0,15,John Lukic
250,0,Aston Villa,0,GK,0.00,0,0.00,"1,350",0.00,24,0.00,,0,0.00,90,,15,0,au AUS,0,0.00,0,0,15,Mark Bosnich
251,0,Coventry City,2,DF,0.13,7,0.00,"1,348",0.00,35,0.33,,4,0.00,59,,16,0,eng ENG,0,0.00,1,0,23,Brian Borrows
252,3,Everton,15,FW,1.02,12,0.27,"1,330",0.20,17,0.07,,1,0.20,53,,13,1,eng ENG,0,0.27,0,0,25,Michael Branch
253,0,Southampton,2,DF,0.14,4,0.00,"1,317",0.00,27,0.34,,3,0.00,73,,14,0,eng ENG,0,0.00,2,0,18,Francis Benali
254,6,Liverpool,19,MF,1.30,10,0.62,"1,317",0.41,22,0.00,,0,0.41,57,,13,3,"cs TCH,cz CZE",0,0.62,0,0,23,Patrik Berger
255,8,West Ham United,21,FW,1.45,3,0.69,"1,307",0.55,25,0.14,,2,0.55,77,,14,2,eng ENG,0,0.69,0,0,17,Paul Kitson
256,3,Sheffield Wednesday,11,"MF,DF,FW",0.77,15,0.28,"1,290",0.21,18,0.14,,2,0.21,45,,14,1,eng ENG,0,0.28,0,0,29,Ritchie Humphreys
257,2,Derby County,5,MF,0.35,1,0.21,"1,286",0.14,27,0.14,,2,0.14,80,,15,1,nl NED,0,0.21,0,0,16,Robin van der Laan
258,4,Manchester United,12,MF,0.84,7,0.42,"1,282",0.28,24,0.07,,1,0.28,58,,15,2,cz CZE,0,0.42,0,0,22,Karel Poborský
259,1,Sunderland,6,DF,0.42,0,0.07,"1,280",0.00,28,0.28,,3,0.07,85,,15,1,eng ENG,1,0.14,1,1,15,Martin Scott
260,0,Everton,3,DF,0.21,1,0.07,"1,277",0.00,26,0.21,,3,0.00,80,,15,1,dk DEN,0,0.07,0,0,16,Claus Thomsen
261,0,Liverpool,4,DF,0.28,0,0.07,"1,273",0.00,24,0.07,,1,0.00,85,,15,1,no NOR,0,0.07,0,0,15,Bjørn Tore Kvarme
262,1,Newcastle United,6,DF,0.42,4,0.07,"1,272",0.07,27,0.21,,3,0.07,71,,14,0,eng ENG,0,0.07,0,0,18,Warren Barton
263,1,West Ham United,6,DF,0.43,1,0.07,"1,266",0.07,32,0.14,,2,0.07,79,,15,0,wal WAL,0,0.07,0,0,16,Mark Bowen
264,2,Middlesbrough,10,"MF,DF",0.72,2,0.14,"1,257",0.14,31,0.21,,2,0.14,79,,14,0,wal WAL,0,0.14,1,0,16,Clayton Blackmore
265,1,Leeds United,6,MF,0.43,1,0.07,"1,251",0.07,20,0.36,,5,0.07,78,,15,0,eng ENG,0,0.07,0,0,16,Mark Ford
266,1,Chelsea,3,DF,0.22,2,0.14,"1,246",0.07,20,0.29,,4,0.07,83,,13,1,eng ENG,0,0.14,0,0,15,Michael Duberry
267,0,Southampton,0,GK,0.00,1,0.00,"1,244",0.00,37,0.00,,0,0.00,89,,13,0,eng ENG,0,0.00,0,0,14,Dave Beasant
268,2,Sunderland,9,MF,0.65,9,0.15,"1,237",0.07,26,0.44,,6,0.15,56,,13,1,sco SCO,2,0.22,0,1,22,Alex Rae
269,0,Chelsea,2,MF,0.15,2,0.07,"1,226",0.00,24,0.29,,4,0.00,82,,13,1,eng ENG,0,0.07,0,0,15,Eddie Newton
270,5,Sunderland,17,"FW,DF",1.25,19,0.44,"1,222",0.37,22,0.07,,1,0.37,42,,10,1,eng ENG,0,0.44,0,0,29,Craig Russell
271,0,Tottenham Hotspur,3,DF,0.22,2,0.00,"1,219",0.00,26,0.22,,3,0.00,81,,13,0,eng ENG,0,0.00,0,0,15,Dean Austin
272,2,Liverpool,9,DF,0.67,2,0.22,"1,218",0.15,28,0.22,,3,0.15,72,,15,1,eng ENG,0,0.22,0,0,17,Neil Ruddock
273,1,Derby County,5,MF,0.37,1,0.15,"1,215",0.07,24,0.00,,0,0.07,87,,13,1,wal WAL,0,0.15,0,0,14,Paul Trollope
274,0,Chelsea,3,"DF,MF",0.22,4,0.00,"1,210",0.00,29,0.30,,4,0.00,67,,14,0,no NOR,0,0.00,0,0,18,Erland Johnsen
275,3,Tottenham Hotspur,10,MF,0.75,2,0.45,"1,206",0.22,24,0.30,,4,0.22,75,,14,3,eng ENG,0,0.45,0,0,16,Darren Anderton
276,0,Nottingham Forest,3,DF,0.23,0,0.00,"1,185",0.00,31,0.46,,6,0.00,85,,14,0,hr CRO,0,0.00,0,0,14,Nikola Jerkan
277,1,Middlesbrough,6,DF,0.46,0,0.15,"1,170",0.08,27,0.38,,5,0.08,90,,13,1,it ITA,0,0.15,0,0,13,Gianluca Festa
278,1,West Ham United,12,"MF,DF",0.93,9,0.23,"1,160",0.08,23,0.16,,2,0.08,53,,13,2,au AUS,0,0.23,0,0,22,Stan Lazaridis
279,0,Aston Villa,3,"DF,MF",0.23,6,0.16,"1,149",0.00,21,0.08,,1,0.00,68,,11,2,eng ENG,0,0.16,0,0,17,Riccardo Scimeca
280,2,Newcastle United,12,MF,0.95,16,0.16,"1,136",0.16,23,0.08,,1,0.16,45,,9,0,eng ENG,0,0.16,0,0,25,Lee Clark
281,0,Leeds United,5,DF,0.40,6,0.00,"1,122",0.00,18,0.08,,1,0.00,66,,11,0,eng ENG,0,0.00,0,0,17,Mark Jackson
282,5,Wimbledon,20,FW,1.62,15,0.49,"1,112",0.40,27,0.08,,1,0.40,45,,10,1,eng ENG,0,0.49,0,0,25,Dean Holdsworth
283,1,Southampton,7,"MF,DF",0.57,4,0.16,"1,104",0.08,26,0.33,,4,0.08,61,,14,1,eng ENG,0,0.16,0,0,18,Neil Maddison
284,1,Coventry City,11,FW,0.90,10,0.08,"1,096",0.08,23,0.16,,2,0.08,55,,10,0,zw ZIM,0,0.08,0,0,20,Peter Ndlovu
285,3,Sunderland,13,"FW,MF",1.07,15,0.25,"1,089",0.25,17,0.25,,3,0.25,44,,10,0,eng ENG,0,0.25,0,0,25,Michael Bridges
286,0,Leicester City,5,MF,0.41,1,0.08,"1,088",0.00,27,0.17,,2,0.00,84,,12,1,eng ENG,0,0.08,0,0,13,Steve Guppy
287,1,Leeds United,4,DF,0.33,0,0.08,"1,080",0.08,27,0.50,,6,0.08,90,,12,0,nl NED,0,0.08,0,0,12,Robert Molenaar
288,0,Middlesbrough,0,GK,0.00,0,0.00,"1,080",0.00,28,0.00,,0,0.00,90,,12,0,eng ENG,0,0.00,0,0,12,Gary Walsh
289,0,Chelsea,0,GK,0.00,2,0.00,"1,080",0.00,33,0.00,,0,0.00,90,,10,0,,0,0.00,0,0,12,Kevin Hitchcock
290,0,Everton,2,MF,0.17,7,0.00,"1,067",0.00,21,0.25,,3,0.00,59,,11,0,eng ENG,0,0.00,0,0,18,Tony Grant
291,7,Manchester United,21,FW,1.82,10,0.95,"1,041",0.61,24,0.26,,3,0.61,52,,10,4,eng ENG,0,0.95,0,0,20,Andy Cole
292,0,Wimbledon,5,MF,0.43,9,0.00,"1,040",0.00,22,0.35,,4,0.00,58,,9,0,eng ENG,0,0.00,0,0,18,Peter Fear
293,2,Leeds United,7,DF,0.61,4,0.26,"1,040",0.17,18,0.17,,2,0.17,74,,10,1,ie IRL,0,0.26,0,0,14,Ian Harte
294,4,Aston Villa,21,FW,1.82,10,0.52,"1,037",0.35,25,0.00,,0,0.35,52,,10,2,eng ENG,0,0.52,0,0,20,Tommy Johnson
295,2,Blackburn Rovers,8,MF,0.70,11,0.26,"1,030",0.17,26,0.00,,0,0.17,47,,11,1,gr GRE,0,0.26,0,0,22,Giorgos Donis
296,2,West Ham United,7,DF,0.61,4,0.26,"1,026",0.18,17,0.18,,2,0.18,68,,11,1,eng ENG,0,0.26,0,0,15,Rio Ferdinand
297,2,Tottenham Hotspur,7,MF,0.62,7,0.26,"1,022",0.18,28,0.18,,2,0.18,60,,10,1,eng ENG,0,0.26,0,0,17,Jason Dozzell
298,3,Manchester United,10,"MF,FW",0.89,5,0.36,"1,008",0.27,22,0.27,,3,0.27,63,,11,1,nl NED,0,0.36,0,0,16,Jordi Cruyff
299,1,Derby County,3,MF,0.27,7,0.18,985,0.09,28,0.00,,0,0.09,58,,10,1,eng ENG,0,0.18,0,0,17,Sean Flynn
300,5,Tottenham Hotspur,15,FW,1.39,0,0.46,974,0.37,25,0.18,,2,0.46,81,,12,1,eng ENG,1,0.55,0,1,12,Chris Armstrong
301,2,Sunderland,7,MF,0.66,4,0.19,960,0.09,30,0.19,,2,0.19,64,,11,1,eng ENG,1,0.28,0,1,15,Steve Agnew
302,0,Tottenham Hotspur,0,DF,0.00,2,0.10,942,0.00,30,0.00,,0,0.00,79,,10,1,eng ENG,0,0.10,0,0,12,John Scales
303,1,Nottingham Forest,6,"MF,FW",0.59,3,0.10,908,0.10,30,0.10,,1,0.10,70,,10,0,eng ENG,0,0.10,0,0,13,Nigel Clough
304,1,Sheffield Wednesday,2,DF,0.20,0,0.10,900,0.10,25,0.10,,1,0.10,90,,10,0,eng ENG,0,0.10,0,0,10,Jon Newsome
305,0,Middlesbrough,0,GK,0.00,0,0.00,900,0.00,26,0.00,,0,0.00,90,,10,0,eng ENG,0,0.00,0,0,10,Alan Miller
306,0,Leeds United,0,DF,0.00,0,0.00,900,0.00,33,0.20,,2,0.00,90,,10,0,eng ENG,0,0.00,0,0,10,Richard Jobson
307,0,Sunderland,0,GK,0.00,0,0.00,900,0.00,35,0.00,,0,0.00,90,,10,0,eng ENG,0,0.00,0,0,10,Tony Coton
308,0,Coventry City,2,DF,0.20,3,0.00,898,0.00,20,0.10,,1,0.00,69,,10,0,eng ENG,0,0.00,0,0,13,Marcus Hall
309,1,West Ham United,3,DF,0.30,4,0.20,896,0.10,24,0.50,,5,0.10,60,,11,1,nir NIR,0,0.20,0,0,15,Keith Rowland
310,1,Arsenal,3,DF,0.30,1,0.10,895,0.10,34,0.20,,2,0.10,81,,10,0,eng ENG,0,0.10,0,0,11,Andy Linighan
311,4,Southampton,14,FW,1.41,4,0.50,892,0.40,23,0.10,,1,0.40,74,,8,1,ie IRL,0,0.50,0,0,12,Mickey Evans
312,1,Arsenal,5,MF,0.51,5,0.10,877,0.10,19,0.10,,1,0.10,63,,9,0,eng ENG,0,0.10,0,0,14,Stephen Hughes
313,3,Sheffield Wednesday,10,MF,1.03,10,0.41,870,0.31,25,0.31,,3,0.31,46,,9,1,nl NED,0,0.41,0,0,19,Orlando Trustfull
314,2,Tottenham Hotspur,6,FW,0.63,3,0.21,861,0.21,18,0.42,,4,0.21,72,,9,0,eng ENG,0,0.21,0,0,12,Rory Allen
315,0,Middlesbrough,0,GK,0.00,1,0.00,850,0.00,21,0.00,,0,0.00,85,,9,0,eng ENG,0,0.00,0,0,10,Ben Roberts
316,3,Nottingham Forest,12,"FW,MF",1.28,12,0.32,843,0.32,26,0.11,,1,0.32,42,,8,0,nl NED,0,0.32,0,0,20,Bryan Roy
317,1,Aston Villa,9,DF,0.98,9,0.11,825,0.11,26,0.00,,0,0.11,75,,2,0,eng ENG,0,0.11,0,0,11,Carl Tiler
318,0,Wimbledon,0,DF,0.00,0,0.00,801,0.00,20,0.22,,2,0.00,89,,9,0,wal WAL,0,0.00,0,0,9,Ben Thatcher
319,0,Southampton,1,DF,0.11,5,0.00,797,0.00,31,0.68,,6,0.00,61,,8,0,nl NED,0,0.00,0,0,13,Ken Monkou
320,0,Middlesbrough,5,MF,0.57,7,0.00,796,0.00,21,0.57,,5,0.00,47,,10,0,ie IRL,0,0.00,0,0,17,Alan Moore
321,0,Manchester United,5,"FW,MF",0.57,15,0.11,795,0.00,32,0.11,,1,0.00,42,,4,1,sco SCO,0,0.11,0,0,19,Brian McClair
322,1,Sheffield Wednesday,3,MF,0.34,4,0.11,791,0.11,27,0.11,,1,0.11,66,,8,0,eng ENG,0,0.11,0,0,12,Wayne Collins
323,0,Middlesbrough,0,DF,0.00,0,0.00,783,0.00,24,0.34,,3,0.00,87,,9,0,eng ENG,0,0.00,0,0,9,Phil Whelan
324,0,Coventry City,0,DF,0.00,1,0.00,775,0.00,22,0.00,,0,0.00,86,,8,0,ie IRL,0,0.00,0,0,9,Gary Breen
325,2,Sunderland,10,FW,1.17,4,0.47,771,0.23,29,0.23,,2,0.23,64,,8,2,ie IRL,0,0.47,0,0,12,Niall Quinn
326,1,Southampton,4,FW,0.47,1,0.12,758,0.12,21,0.00,,0,0.12,76,,9,0,eng ENG,0,0.12,0,0,10,Neil Shipperley
327,0,Leicester City,0,DF,0.00,1,0.00,744,0.00,27,0.00,,0,0.00,74,,9,0,se SWE,0,0.00,0,0,10,Pontus Kåmark
328,1,Nottingham Forest,10,FW,1.25,0,0.37,720,0.12,26,0.50,,4,0.12,90,,8,2,nl NED,0,0.37,0,0,8,Pierre van Hooijdonk
329,1,Newcastle United,2,DF,0.25,0,0.12,720,0.12,24,0.00,,0,0.12,90,,8,0,eng ENG,0,0.12,0,0,8,Steve Howey
330,1,Sunderland,3,MF,0.38,1,0.25,714,0.13,20,0.25,,2,0.13,71,,9,1,eng ENG,0,0.25,0,0,10,John Mullin
331,0,Derby County,1,DF,0.13,2,0.13,712,0.00,28,0.00,,0,0.00,71,,8,1,eng ENG,0,0.13,0,0,10,Dean Yates
332,1,Sheffield Wednesday,4,MF,0.51,12,0.13,712,0.13,23,0.13,,1,0.13,38,,7,0,eng ENG,0,0.13,0,0,19,Scott Oakes
333,0,Blackburn Rovers,2,DF,0.25,5,0.00,706,0.00,22,0.13,,1,0.00,59,,7,0,eng ENG,0,0.00,0,0,12,Ian Pearce
334,0,Blackburn Rovers,0,DF,0.00,0,0.00,703,0.00,26,0.38,,3,0.00,88,,8,0,wal WAL,0,0.00,0,0,8,Chris Coleman
335,2,Chelsea,5,MF,0.65,4,0.39,697,0.26,20,0.13,,1,0.26,58,,8,1,eng ENG,0,0.39,0,0,12,Paul Hughes
336,1,Tottenham Hotspur,8,"MF,FW",1.06,16,0.13,681,0.13,32,0.13,,1,0.13,34,,4,0,il ISR,0,0.13,0,0,20,Ronny Rosenthal
337,1,Chelsea,5,"FW,MF",0.66,6,0.13,680,0.13,33,0.13,,1,0.13,57,,6,0,nl NED,0,0.13,0,0,12,Ruud Gullit
