,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
167,0,0.04,"DF,MF",,1,Erland Johnsen,0.04,Chelsea,0.04,89,27,1,0.14,0.22,0.04,28,4,0,no NOR,0,"2,493",,26,6,0
168,0,0.04,"MF,DF",,0,Ian Snodin,0.04,Everton,0.00,86,28,1,0.14,0.11,0.00,29,4,0,eng ENG,1,"2,489",,29,3,0
169,5,0.47,DF,,7,Paul Bodin,0.29,Swindon Town,0.25,78,28,4,0.07,0.83,0.07,32,2,0,wal WAL,6,"2,483",,28,23,6
170,0,0.25,MF,,2,Lee Clark,0.25,Newcastle United,0.07,86,29,0,0.04,0.62,0.07,29,1,0,eng ENG,5,"2,480",,20,17,0
171,0,0.07,"FW,MF",,1,Stuart Slater,0.07,Ipswich Town,0.04,89,28,0,0.00,0.44,0.04,28,0,0,eng ENG,1,"2,478",,24,12,0
172,0,0.00,DF,,0,Scott Fitzgerald,0.00,Wimbledon,0.00,88,27,1,0.00,0.07,0.00,28,0,0,ie IRL,0,"2,475",,23,2,0
173,0,0.00,GK,,0,Fraser Digby,0.00,Swindon Town,0.00,88,28,0,0.07,0.00,0.00,28,2,0,eng ENG,0,"2,471",,26,0,0
174,0,0.04,"FW,DF",,0,Sol Campbell,0.04,Tottenham Hotspur,0.00,72,27,7,0.04,0.11,0.00,34,1,0,eng ENG,1,"2,461",,18,3,0
175,0,0.00,DF,,0,Steve Yates,0.00,Queens Park Rangers,0.00,85,27,2,0.00,0.11,0.00,29,0,0,eng ENG,0,"2,458",,23,3,0
176,,,FW,,4,Peter Beagrie,,Everton,0.15,84,29,0,0.04,,,29,1,0,eng ENG,,"2,446",,27,,
177,0,0.07,DF,,0,Phil Whelan,0.07,Ipswich Town,0.00,84,28,1,0.15,0.15,0.00,29,4,0,eng ENG,2,"2,445",,21,4,0
178,0,0.00,GK,,0,Craig Forrest,0.00,Ipswich Town,0.00,90,27,0,0.00,0.00,0.00,27,0,0,ca CAN,0,"2,430",,25,0,0
179,0,0.41,FW,,8,Lee Chapman,0.41,West Ham United,0.30,81,26,4,0.04,1.15,0.30,30,1,0,eng ENG,3,"2,417",,33,31,0
180,1,0.57,FW,,12,Robbie Fowler,0.53,Liverpool,0.45,85,27,1,0.00,1.29,0.42,28,0,0,eng ENG,3,"2,381",,18,34,2
181,0,0.34,FW,,6,Andy Mutch,0.34,Swindon Town,0.23,79,27,3,0.15,0.94,0.23,30,3,1,eng ENG,3,"2,381",,29,25,0
182,0,0.38,"MF,DF",,6,Andrei Kanchelskis,0.38,Manchester United,0.23,79,27,3,0.04,0.80,0.23,30,1,0,"ru RUS,su URS",4,"2,362",,26,21,0
183,0,0.04,DF,,1,Jon Newsome,0.04,Leeds United,0.04,81,29,0,0.23,0.19,0.04,29,6,0,eng ENG,0,"2,353",,22,5,0
184,0,0.00,GK,,0,Jan Stejskal,0.00,Queens Park Rangers,0.00,90,26,0,0.00,0.00,0.00,26,0,0,"cs TCH,cz CZE",0,"2,340",,31,0,0
185,0,0.00,DF,,0,Colin Calderwood,0.00,Tottenham Hotspur,0.00,90,26,0,0.12,0.08,0.00,26,2,1,sco SCO,0,"2,336",,28,2,0
186,0,0.04,DF,,1,Dave Watson,0.04,Everton,0.04,83,27,1,0.04,0.15,0.04,28,1,0,eng ENG,0,"2,334",,31,4,0
187,1,0.19,"MF,FW",,3,Graham Stuart,0.15,Everton,0.12,80,26,3,0.00,0.62,0.08,29,0,0,eng ENG,2,"2,330",,22,16,1
188,0,0.43,"FW,MF",,7,Kevin Gallacher,0.43,Blackburn Rovers,0.27,77,27,3,0.08,1.32,0.27,30,2,0,sco SCO,4,"2,322",,26,34,0
189,0,0.16,FW,,3,John Williams,0.16,Coventry City,0.12,70,27,6,0.04,0.62,0.12,33,1,0,eng ENG,1,"2,321",,25,16,0
190,1,0.31,"FW,MF",,5,Nick Barmby,0.27,Tottenham Hotspur,0.19,86,27,0,0.00,0.70,0.16,27,0,0,eng ENG,3,"2,308",,19,18,2
191,2,0.55,FW,,12,Jan Åge Fjørtoft,0.47,Swindon Town,0.47,64,26,10,0.08,1.33,0.39,36,2,0,no NOR,2,"2,300",,26,34,2
192,0,0.55,MF,,9,Lee Sharpe,0.55,Manchester United,0.35,77,26,4,0.04,0.90,0.35,30,1,0,eng ENG,5,"2,299",,22,23,0
193,0,0.04,DF,,1,Chris Makin,0.04,Oldham Athletic,0.04,85,26,1,0.16,0.39,0.04,27,2,2,eng ENG,0,"2,294",,20,10,0
194,0,0.51,"FW,MF",,7,Paul Merson,0.51,Arsenal,0.27,70,24,9,0.04,0.98,0.27,33,1,0,eng ENG,6,"2,293",,25,25,0
195,0,0.08,MF,,0,John Jensen,0.08,Arsenal,0.00,85,27,0,0.04,0.47,0.00,27,1,0,dk DEN,2,"2,285",,28,12,0
196,0,0.43,FW,,6,Mike Newell,0.43,Blackburn Rovers,0.24,81,27,1,0.08,0.95,0.24,28,2,0,eng ENG,5,"2,278",,28,24,0
197,0,0.08,DF,,0,Steve Wood,0.08,Southampton,0.00,84,27,0,0.08,0.08,0.00,27,2,0,eng ENG,2,"2,277",,30,2,0
198,0,0.08,MF,,1,Peter Butler,0.08,West Ham United,0.04,87,26,0,0.12,0.40,0.04,26,3,0,my MAS,1,"2,271",,26,10,0
199,0,0.24,MF,,2,Ray Houghton,0.24,Aston Villa,0.08,76,25,5,0.00,0.63,0.08,30,0,0,ie IRL,4,"2,270",,31,16,0
200,0,0.12,DF,,0,Andy Hinchcliffe,0.12,Everton,0.00,87,25,1,0.04,0.48,0.00,26,1,0,eng ENG,3,"2,261",,24,12,0
201,0,0.12,MF,,1,Mark Ward,0.12,Everton,0.04,84,26,1,0.20,0.32,0.04,27,5,0,eng ENG,2,"2,255",,30,8,0
202,0,0.24,"MF,DF",,5,Julian Darby,0.24,Coventry City,0.20,87,25,1,0.08,0.76,0.20,26,2,0,eng ENG,1,"2,253",,25,19,0
203,0,0.00,GK,,0,Dave Beasant,0.00,Southampton,0.00,90,25,0,0.00,0.00,0.00,25,0,0,eng ENG,0,"2,250",,34,0,0
204,0,0.08,MF,,0,Willie Boland,0.08,Coventry City,0.00,83,24,3,0.00,0.24,0.00,27,0,0,ie IRL,2,"2,230",,17,6,0
205,0,0.36,"FW,MF",,7,Nigel Clough,0.36,Liverpool,0.28,82,25,2,0.08,0.97,0.28,27,2,0,eng ENG,2,"2,221",,27,24,0
206,0,0.24,MF,,2,Ray Parlour,0.24,Arsenal,0.08,82,24,3,0.04,0.57,0.08,27,1,0,eng ENG,4,"2,219",,20,14,0
207,0,0.37,MF,,6,Ryan Jones,0.37,Sheffield Wednesday,0.25,81,24,3,0.04,0.66,0.25,27,1,0,wal WAL,3,"2,181",,20,16,0
208,0,0.00,"DF,MF",,0,Martin Keown,0.00,Arsenal,0.00,65,23,10,0.25,0.25,0.00,33,6,0,eng ENG,0,"2,128",,27,6,0
209,0,0.00,DF,,0,Alan Kernaghan,0.00,Manchester City,0.00,89,23,1,0.08,0.13,0.00,24,2,0,ie IRL,0,"2,127",,26,3,0
210,0,0.08,DF,,1,Steve Bould,0.08,Arsenal,0.04,85,23,2,0.08,0.25,0.04,25,2,0,eng ENG,1,"2,121",,30,6,0
211,0,0.04,DF,,1,Mal Donaghy,0.04,Chelsea,0.04,75,24,4,0.04,0.22,0.04,28,1,0,nir NIR,0,"2,093",,35,5,0
212,0,0.22,"FW,MF,DF",,3,John Barnes,0.22,Liverpool,0.13,80,24,2,0.00,0.52,0.13,26,0,0,eng ENG,2,"2,090",,29,12,0
213,0,0.17,"DF,MF",,3,Steve Staunton,0.17,Aston Villa,0.13,87,24,0,0.09,0.26,0.13,24,2,0,ie IRL,1,"2,089",,24,6,0
214,0,0.22,MF,,3,Paul Rogers,0.22,Sheffield United,0.13,83,24,1,0.13,0.48,0.13,25,3,0,eng ENG,2,"2,080",,28,11,0
215,0,0.35,MF,,3,Andy Sinton,0.35,Sheffield Wednesday,0.13,83,25,0,0.00,0.61,0.13,25,0,0,eng ENG,5,"2,073",,27,14,0
216,0,0.09,DF,,0,Terry Fenwick,0.09,Swindon Town,0.00,80,23,3,0.13,0.39,0.00,26,3,0,eng ENG,2,"2,069",,33,9,0
217,0,0.00,DF,,0,John Polston,0.00,Norwich City,0.00,86,24,0,0.13,0.22,0.00,24,2,1,eng ENG,0,"2,069",,25,5,0
218,0,0.00,DF,,0,Justin Edinburgh,0.00,Tottenham Hotspur,0.00,82,24,1,0.18,0.09,0.00,25,4,0,eng ENG,0,"2,041",,23,2,0
219,0,0.00,DF,,0,Paul Beesley,0.00,Sheffield United,0.00,82,22,3,0.13,0.09,0.00,25,3,0,eng ENG,0,"2,039",,28,2,0
220,0,0.04,"DF,MF",,1,Ronnie Whelan,0.04,Liverpool,0.04,89,23,0,0.13,0.26,0.04,23,3,0,ie IRL,0,"2,039",,31,6,0
221,0,0.09,DF,,1,Gunnar Halle,0.09,Oldham Athletic,0.04,88,22,1,0.13,0.36,0.04,23,3,0,no NOR,1,"2,025",,27,8,0
222,0,0.00,DF,,0,Colin Hendry,0.00,Blackburn Rovers,0.00,88,22,1,0.13,0.36,0.00,23,3,0,sco SCO,0,"2,025",,27,8,0
223,0,0.05,DF,,0,Ian Butterworth,0.05,Norwich City,0.00,80,23,2,0.05,0.14,0.00,25,1,0,eng ENG,1,"2,000",,29,3,0
224,0,0.23,FW,,4,Keith Scott,0.23,Swindon Town,0.18,74,22,5,0.00,0.54,0.18,27,0,0,eng ENG,1,"1,985",,26,12,0
225,0,0.00,GK,,0,Mark Beeney,0.00,Leeds United,0.00,90,22,0,0.00,0.00,0.00,22,0,0,,0,"1,980",,25,0,0
226,0,0.14,MF,,1,Peter Fear,0.14,Wimbledon,0.05,85,23,0,0.09,0.41,0.05,23,2,0,eng ENG,2,"1,963",,19,9,0
227,0,0.46,"MF,FW",,8,Gary Penrice,0.46,Queens Park Rangers,0.37,75,23,3,0.05,0.88,0.37,26,1,0,eng ENG,2,"1,954",,29,19,0
228,0,0.05,"FW,MF,DF",,0,Eddie McGoldrick,0.05,Arsenal,0.00,75,23,3,0.00,0.37,0.00,26,0,0,ie IRL,1,"1,951",,28,8,0
229,0,0.19,MF,,2,Glyn Hodges,0.19,Sheffield United,0.09,63,19,12,0.14,0.65,0.09,31,3,0,wal WAL,2,"1,945",,30,14,0
230,0,0.05,DF,,0,Richard Edghill,0.05,Manchester City,0.00,88,22,0,0.05,0.09,0.00,22,1,0,eng ENG,1,"1,935",,18,2,0
231,1,0.19,MF,,2,Micky Hazard,0.14,Tottenham Hotspur,0.09,74,20,6,0.05,0.47,0.05,26,1,0,eng ENG,2,"1,932",,33,10,1
232,0,0.09,MF,,0,Nick Henry,0.09,Oldham Athletic,0.00,88,22,0,0.09,0.42,0.00,22,2,0,eng ENG,2,"1,932",,24,9,0
233,0,0.23,MF,,2,Lawrie Sanchez,0.23,Swindon Town,0.09,84,21,2,0.05,0.51,0.09,23,1,0,nir NIR,3,"1,926",,33,11,0
234,0,0.05,DF,,0,Neil Pointon,0.05,Oldham Athletic,0.00,77,23,2,0.05,0.28,0.00,25,1,0,eng ENG,1,"1,917",,28,6,0
235,0,0.61,FW,,12,Efan Ekoku,0.61,Norwich City,0.56,71,20,7,0.05,1.46,0.56,27,1,0,ng NGA,1,"1,916",,26,31,0
236,0,0.19,FW,,3,Alan Smith,0.19,Arsenal,0.14,77,21,4,0.00,0.85,0.14,25,0,0,eng ENG,1,"1,914",,30,18,0
237,0,0.19,MF,,1,Tony Daley,0.19,Aston Villa,0.05,70,19,8,0.00,0.38,0.05,27,0,0,eng ENG,3,"1,892",,25,8,0
238,0,0.24,FW,,4,Willie Falconer,0.24,Sheffield United,0.19,81,21,2,0.05,0.58,0.19,23,1,0,sco SCO,1,"1,864",,27,12,0
239,0,0.00,GK,,0,Pavel Srníček,0.00,Newcastle United,0.00,89,21,0,0.05,0.00,0.00,21,0,1,cz CZE,0,"1,864",,25,0,0
240,0,0.24,MF,,3,Craig Burley,0.24,Chelsea,0.15,80,20,3,0.05,0.69,0.15,23,1,0,sco SCO,2,"1,839",,21,14,0
241,0,0.00,DF,,0,Andy Linighan,0.00,Arsenal,0.00,86,20,1,0.00,0.20,0.00,21,0,0,eng ENG,0,"1,810",,31,4,0
242,0,0.00,GK,,0,John Lukic,0.00,Leeds United,0.00,90,20,0,0.00,0.00,0.00,20,0,0,eng ENG,0,"1,800",,32,0,0
243,0,0.10,MF,,1,Mitch Ward,0.10,Sheffield United,0.05,82,20,2,0.05,0.25,0.05,22,1,0,eng ENG,1,"1,798",,22,5,0
244,0,0.05,DF,,0,Roger Nilsen,0.05,Sheffield United,0.00,81,21,1,0.05,0.30,0.00,22,1,0,no NOR,1,"1,786",,23,6,0
245,0,0.10,MF,,0,Ian Holloway,0.10,Queens Park Rangers,0.00,71,19,6,0.05,0.30,0.00,25,1,0,eng ENG,2,"1,776",,30,6,0
246,0,0.10,DF,,1,Karl Ready,0.10,Queens Park Rangers,0.05,81,19,3,0.25,0.20,0.05,22,4,1,wal WAL,1,"1,770",,20,4,0
247,0,0.05,MF,,0,Gary Megson,0.05,Norwich City,0.00,80,21,1,0.15,0.05,0.00,22,3,0,eng ENG,1,"1,766",,34,1,0
248,0,0.05,DF,,0,Dean Austin,0.05,Tottenham Hotspur,0.00,77,20,3,0.10,0.15,0.00,23,2,0,eng ENG,1,"1,761",,23,3,0
249,0,0.20,MF,,3,Garry Flitcroft,0.20,Manchester City,0.15,84,19,2,0.00,0.46,0.15,21,0,0,eng ENG,1,"1,758",,20,9,0
250,0,0.05,MF,,0,Paul Davis,0.05,Arsenal,0.00,80,21,1,0.10,0.36,0.00,22,2,0,eng ENG,1,"1,757",,31,7,0
251,0,0.36,FW,,6,Paul Rideout,0.36,Everton,0.31,73,21,3,0.00,0.98,0.31,24,0,0,eng ENG,1,"1,748",,28,19,0
252,1,0.52,"MF,FW",,6,Roy Wegerle,0.46,Coventry City,0.31,83,20,1,0.05,0.93,0.26,21,1,0,us USA,4,"1,747",,29,18,2
253,0,0.05,MF,,0,Neil Adams,0.05,Norwich City,0.00,64,18,9,0.00,0.21,0.00,27,0,0,eng ENG,1,"1,738",,27,4,0
254,0,0.47,MF,,6,Martin Allen,0.47,West Ham United,0.31,66,20,6,0.21,1.15,0.31,26,4,0,eng ENG,3,"1,718",,27,22,0
255,0,0.05,DF,,1,Eddie Youds,0.05,Ipswich Town,0.05,74,18,5,0.21,0.32,0.05,23,4,0,eng ENG,0,"1,711",,23,6,0
256,0,0.58,"FW,MF",,3,Chris Waddle,0.58,Sheffield Wednesday,0.16,90,19,0,0.11,0.79,0.16,19,2,0,eng ENG,8,"1,710",,32,15,0
257,0,0.00,GK,,0,Mike Hooper,0.00,Newcastle United,0.00,90,19,0,0.00,0.00,0.00,19,0,0,eng ENG,0,"1,710",,29,0,0
258,0,0.00,GK,,0,Jon Hallworth,0.00,Oldham Athletic,0.00,90,19,0,0.00,0.00,0.00,19,0,0,eng ENG,0,"1,710",,27,0,0
259,0,0.32,MF,,4,Darren Caskey,0.32,Tottenham Hotspur,0.21,68,16,9,0.11,0.64,0.21,25,2,0,eng ENG,2,"1,689",,18,12,0
260,0,0.27,MF,,3,Paul Mason,0.27,Ipswich Town,0.16,77,18,4,0.00,0.64,0.16,22,0,0,eng ENG,2,"1,685",,29,12,0
261,0,0.22,FW,,4,Neil Shipperley,0.22,Chelsea,0.22,68,18,6,0.00,0.66,0.22,24,0,0,eng ENG,0,"1,642",,18,12,0
262,0,0.39,FW,,4,Sean McCarthy,0.39,Oldham Athletic,0.22,82,19,1,0.00,0.50,0.22,20,0,0,wal WAL,3,"1,633",,25,9,0
263,0,0.06,DF,,0,Keith Rowland,0.06,West Ham United,0.00,71,16,7,0.11,0.28,0.00,23,2,0,nir NIR,1,"1,628",,21,5,0
264,0,0.00,DF,,0,Colin Woodthorpe,0.00,Norwich City,0.00,81,18,2,0.06,0.17,0.00,20,1,0,eng ENG,0,"1,620",,24,3,0
265,0,0.06,MF,,0,Steve Lomas,0.06,Manchester City,0.00,70,17,6,0.06,0.45,0.00,23,1,0,nir NIR,1,"1,617",,19,8,0
266,2,0.72,FW,,13,Mark Stein,0.61,Chelsea,0.72,90,18,0,0.00,1.39,0.61,18,0,0,za RSA,0,"1,616",,27,25,3
267,0,0.06,DF,,1,David Brightwell,0.06,Manchester City,0.06,73,19,3,0.00,0.22,0.06,22,0,0,,0,"1,612",,22,4,0
268,0,0.17,DF,,1,Gary Elkins,0.17,Wimbledon,0.06,89,18,0,0.06,0.34,0.06,18,1,0,eng ENG,2,"1,606",,27,6,0
269,2,0.34,MF,,3,John Sheridan,0.22,Sheffield Wednesday,0.17,80,19,1,0.22,0.50,0.06,20,4,0,ie IRL,3,"1,605",,28,9,3
270,0,0.00,DF,,0,Nicky Marker,0.00,Blackburn Rovers,0.00,70,16,7,0.06,0.28,0.00,23,1,0,eng ENG,0,"1,599",,28,5,0
271,0,0.17,MF,,0,Anders Limpar,0.17,Everton,0.00,82,18,1,0.17,0.23,0.00,19,3,0,se SWE,3,"1,555",,27,4,0
272,0,0.93,FW,,14,Teddy Sheringham,0.93,Tottenham Hotspur,0.82,81,17,2,0.12,1.52,0.82,19,2,0,eng ENG,2,"1,541",,27,26,1
273,0,0.23,MF,,2,Garry Parker,0.23,Aston Villa,0.12,81,17,2,0.06,0.29,0.12,19,1,0,eng ENG,2,"1,532",,27,5,0
274,0,0.06,DF,,0,Micky Adams,0.06,Southampton,0.00,80,17,2,0.12,0.24,0.00,19,2,0,eng ENG,1,"1,518",,31,4,0
275,0,0.77,FW,,12,Gordon Watson,0.77,Sheffield Wednesday,0.71,66,15,8,0.12,1.67,0.71,23,2,0,eng ENG,1,"1,513",,22,28,0
276,0,0.24,MF,,1,Glenn Hoddle,0.24,Chelsea,0.06,79,16,3,0.00,0.72,0.06,19,0,0,eng ENG,3,"1,508",,35,12,0
277,0,0.00,MF,,0,Jamie Hoyland,0.00,Sheffield United,0.00,84,17,1,0.18,0.24,0.00,18,3,0,eng ENG,0,"1,506",,27,4,0
278,0,0.06,MF,,0,Ian Selley,0.06,Arsenal,0.00,83,16,2,0.18,0.24,0.00,18,3,0,eng ENG,1,"1,488",,19,4,0
279,0,0.12,DF,,2,Neil Cox,0.12,Aston Villa,0.12,74,16,4,0.12,0.48,0.12,20,2,0,eng ENG,0,"1,488",,21,8,0
280,0,0.00,MF,,0,Kevin Gage,0.00,Sheffield United,0.00,70,16,5,0.06,0.31,0.00,21,1,0,eng ENG,0,"1,461",,29,5,0
281,0,0.06,DF,,0,David Kerslake,0.06,Tottenham Hotspur,0.00,85,16,1,0.00,0.19,0.00,17,0,0,eng ENG,1,"1,443",,27,3,0
282,0,0.00,GK,,0,Tony Roberts,0.00,Queens Park Rangers,0.00,90,16,0,0.00,0.00,0.00,16,0,0,wal WAL,0,"1,440",,23,0,0
283,0,0.00,GK,,0,Paul Gerrard,0.00,Oldham Athletic,0.00,90,15,1,0.00,0.00,0.00,16,0,0,eng ENG,0,"1,440",,20,0,0
284,0,0.00,DF,,0,Dean Blackwell,0.00,Wimbledon,0.00,78,16,2,0.13,0.13,0.00,18,2,0,eng ENG,0,"1,397",,23,2,0
285,0,0.52,FW,,7,Bradley Allen,0.52,Queens Park Rangers,0.45,66,14,7,0.00,1.30,0.45,21,0,0,eng ENG,1,"1,389",,21,20,0
286,0,0.07,MF,,1,Andy Ritchie,0.07,Oldham Athletic,0.07,63,13,9,0.07,0.39,0.07,22,1,0,eng ENG,0,"1,376",,32,6,0
287,0,0.33,FW,,4,Tony Cascarino,0.33,Chelsea,0.26,69,16,4,0.00,1.25,0.26,20,0,0,ie IRL,1,"1,370",,30,19,0
288,0,0.13,"MF,DF",,1,Gavin Johnson,0.13,Ipswich Town,0.07,85,13,3,0.00,0.20,0.07,16,0,0,,1,"1,357",,22,3,0
289,0,0.00,"MF,DF",,0,Jim Magilton,0.00,Southampton,0.00,90,15,0,0.00,0.20,0.00,15,0,0,nir NIR,0,"1,350",,24,3,0
290,0,0.00,GK,,0,Clive Baker,0.00,Ipswich Town,0.00,90,15,0,0.00,0.00,0.00,15,0,0,,0,"1,350",,34,0,0
291,0,0.00,DF,,0,John Pemberton,0.00,Leeds United,0.00,79,14,3,0.27,0.13,0.00,17,4,0,eng ENG,0,"1,335",,28,2,0
292,0,0.07,MF,,1,Neal Ardley,0.07,Wimbledon,0.07,83,14,2,0.00,0.27,0.07,16,0,0,eng ENG,0,"1,329",,20,4,0
293,0,0.00,DF,,0,Paul Holmes,0.00,Everton,0.00,87,15,0,0.00,0.14,0.00,15,0,0,,0,"1,310",,25,2,0
294,0,0.00,DF,,0,Andy Hill,0.00,Manchester City,0.00,77,15,2,0.00,0.00,0.00,17,0,0,,0,"1,305",,28,0,0
295,0,0.07,MF,,0,Chris Kamara,0.07,Sheffield United,0.00,81,15,1,0.07,0.76,0.00,16,1,0,eng ENG,1,"1,298",,35,11,0
296,0,0.21,"MF,FW",,1,Brian McClair,0.21,Manchester United,0.07,50,12,14,0.07,0.91,0.07,26,1,0,sco SCO,2,"1,289",,29,13,0
297,0,0.49,FW,,6,Darren Beckford,0.49,Oldham Athletic,0.42,59,13,9,0.07,1.12,0.42,22,1,0,eng ENG,1,"1,288",,26,16,0
298,0,0.00,DF,,0,Ugo Ehiogu,0.00,Aston Villa,0.00,75,14,3,0.07,0.07,0.00,17,1,0,eng ENG,0,"1,281",,20,1,0
299,1,0.28,FW,,4,Craig Maskell,0.21,Southampton,0.28,53,14,10,0.00,0.78,0.21,24,0,0,eng ENG,0,"1,276",,25,11,1
300,0,0.00,GK,,0,Nigel Spink,0.00,Aston Villa,0.00,84,14,1,0.07,0.00,0.00,15,0,1,eng ENG,0,"1,266",,34,0,0
301,0,0.00,GK,,0,Simon Tracey,0.00,Sheffield United,0.00,84,13,2,0.07,0.00,0.00,15,0,1,eng ENG,0,"1,257",,25,0,0
302,0,0.14,MF,,1,David Howells,0.14,Tottenham Hotspur,0.07,70,15,3,0.00,0.58,0.07,18,0,0,eng ENG,1,"1,251",,25,8,0
303,,0.15,MF,,2,Ruel Fox,,Newcastle United,0.15,89,14,0,0.00,,,14,0,0,ms MSR,0,"1,240",,25,,
304,0,0.51,FW,,5,Niall Quinn,0.51,Manchester City,0.36,82,14,1,0.00,1.02,0.36,15,0,0,ie IRL,2,"1,234",,26,14,0
305,0,0.51,FW,,5,John Spencer,0.51,Chelsea,0.36,65,13,6,0.15,1.17,0.36,19,2,0,sco SCO,2,"1,233",,22,16,0
306,0,0.07,DF,,0,Alan Kimble,0.07,Wimbledon,0.00,87,14,0,0.00,0.15,0.00,14,0,0,eng ENG,1,"1,215",,26,2,0
307,0,0.08,MF,,0,John Gannon,0.08,Sheffield United,0.00,86,14,0,0.08,0.15,0.00,14,1,0,eng ENG,1,"1,198",,26,2,0
308,0,0.68,FW,,7,Devon White,0.68,Queens Park Rangers,0.53,66,12,6,0.15,0.91,0.53,18,2,0,eng ENG,2,"1,189",,29,12,0
309,0,0.00,GK,,0,David James,0.00,Liverpool,0.00,84,13,1,0.00,0.00,0.00,14,0,0,eng ENG,0,"1,174",,22,0,0
310,0,0.08,DF,,0,Mark Robinson,0.08,Newcastle United,0.00,73,12,4,0.15,0.08,0.00,16,2,0,eng ENG,1,"1,173",,24,1,0
311,0,0.00,DF,,0,Roger Joseph,0.00,Wimbledon,0.00,90,13,0,0.15,0.08,0.00,13,2,0,eng ENG,0,"1,170",,27,1,0
312,0,0.23,DF,,3,Brian Gayle,0.23,Sheffield United,0.23,90,13,0,0.00,0.38,0.23,13,0,0,,0,"1,170",,28,5,0
313,0,0.00,GK,,0,Bobby Mimms,0.00,Blackburn Rovers,0.00,90,13,0,0.00,0.00,0.00,13,0,0,eng ENG,0,"1,170",,29,0,0
314,0,0.00,DF,,0,Steve Howey,0.00,Newcastle United,0.00,83,13,1,0.00,0.16,0.00,14,0,0,eng ENG,0,"1,159",,21,2,0
315,0,0.08,DF,,1,Kevin Moran,0.08,Blackburn Rovers,0.08,61,19,0,0.00,0.39,0.08,19,0,0,ie IRL,0,"1,158",,37,5,0
316,0,0.16,FW,,1,Brett Angell,0.16,Everton,0.08,72,13,3,0.00,0.39,0.08,16,0,0,,1,"1,153",,24,5,0
317,0,0.16,DF,,0,Robbie Elliott,0.16,Newcastle United,0.00,76,13,2,0.08,0.39,0.00,15,1,0,eng ENG,2,"1,145",,19,5,0
318,0,0.08,MF,,1,David Hopkin,0.08,Chelsea,0.08,53,12,9,0.16,0.32,0.08,21,2,0,sco SCO,0,"1,116",,22,4,0
319,0,0.24,"MF,FW",,2,Ronny Rosenthal,0.24,Tottenham Hotspur,0.16,74,11,4,0.00,0.65,0.16,15,0,0,il ISR,1,"1,108",,29,8,0
320,0,0.00,DF,,0,Spencer Prior,0.00,Norwich City,0.00,85,13,0,0.08,0.08,0.00,13,1,0,eng ENG,0,"1,105",,22,1,0
321,0,0.25,FW,,3,Guy Whittingham,0.25,Aston Villa,0.25,61,13,5,0.08,0.98,0.25,18,1,0,eng ENG,0,"1,102",,28,12,0
322,0,0.00,DF,,0,Brian McAllister,0.00,Wimbledon,0.00,84,13,0,0.16,0.00,0.00,13,2,0,sco SCO,0,"1,095",,22,0,0
323,0,0.00,,,0,Elvis Hammond,0.00,Swindon Town,0.00,83,11,2,0.00,0.00,0.00,13,0,0,,0,"1,084",,,0,0
324,0,0.33,"MF,FW",,3,Adrian Littlejohn,0.33,Sheffield United,0.25,57,12,7,0.00,0.75,0.25,19,0,0,eng ENG,1,"1,080",,22,9,0
325,0,0.00,MF,,0,Fitzroy Simpson,0.00,Manchester City,0.00,71,12,3,0.00,0.17,0.00,15,0,0,jm JAM,0,"1,062",,23,2,0
326,0,0.00,MF,,0,Glenn Cockerill,0.00,Southampton,0.00,76,12,2,0.00,0.42,0.00,14,0,0,eng ENG,0,"1,061",,33,5,0
327,0,0.26,"MF,FW",,1,Preki,0.26,Everton,0.09,46,9,14,0.00,1.36,0.09,23,0,0,us USA,2,"1,058",,30,16,0
328,0,0.09,DF,,1,Alan McDonald,0.09,Queens Park Rangers,0.09,88,12,0,0.17,0.17,0.09,12,2,0,nir NIR,0,"1,057",,29,2,0
329,0,0.17,DF,,2,Robert Ullathorne,0.17,Norwich City,0.17,66,11,5,0.09,0.43,0.17,16,1,0,eng ENG,0,"1,054",,21,5,0
330,0,0.00,DF,,0,Andy Dow,0.00,Chelsea,0.00,80,12,1,0.00,0.17,0.00,13,0,0,sco SCO,0,"1,044",,20,2,0
331,0,0.00,DF,,0,Alan Neilson,0.00,Newcastle United,0.00,74,10,4,0.09,0.00,0.00,14,1,0,wal WAL,0,"1,041",,20,0,0
332,0,0.52,FW,,5,Uwe Rösler,0.52,Manchester City,0.44,86,12,0,0.09,1.22,0.44,12,1,0,de GER,1,"1,031",,24,14,0
333,0,0.26,FW,,1,Andy Scott,0.26,Sheffield United,0.09,69,12,3,0.09,0.44,0.09,15,1,0,eng ENG,2,"1,028",,20,5,0
334,0,0.44,FW,,4,Carl Griffiths,0.44,Manchester City,0.35,64,11,5,0.00,0.80,0.35,16,0,0,wal WAL,1,"1,016",,22,9,0
335,0,0.36,FW,,2,Andy Clarke,0.36,Wimbledon,0.18,43,9,14,0.18,0.81,0.18,23,2,0,eng ENG,2,995,,26,9,0
336,1,0.27,"MF,FW",,2,Boncho Genchev,0.18,Ipswich Town,0.18,41,9,15,0.09,1.27,0.09,24,1,0,bg BUL,1,991,,29,14,1
